gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,nlog10,color,shape
AT1G76660,62.843571108543244,0.08625496013454693,0.3483074717645506,0.24764028086326464,0.8044127416238316,0.9996587219459798,AT1G76660,0.00014824047270472056,nobody_cares,not_important
AT1G76670,449.29117388520643,0.07231104633817113,0.20168011226481874,0.3585432669891722,0.719936794719764,0.9996587219459798,AT1G76670,0.00014824047270472056,nobody_cares,not_important
AT1G76680,2675.3015296902645,0.2835249106245673,0.24113354920850483,1.1758003461368507,0.23967466805575122,0.9406473657261235,OPR1,0.026573156404774305,nobody_cares,not_important
AT1G76690,550.4038738205916,0.07898610589869677,0.22527927961091118,0.3506141622750074,0.725877830282523,0.9996587219459798,OPR2,0.00014824047270472056,nobody_cares,not_important
AT1G76700,111.96128683595555,-0.47380853961444996,0.3100122469146089,-1.5283542644847763,0.1264246036740878,0.8212427690896954,AT1G76700,0.08552844130829006,nobody_cares,not_important
AT1G76705,11.531254089230375,0.2758205853634169,0.7302030471565095,0.3777313535426789,0.7056301736726057,0.9996587219459798,AT1G76705,0.00014824047270472056,nobody_cares,not_important
AT1G76710,64.3012482599677,0.9050530823705422,0.38491166030945356,2.351326747656633,0.018706598870504507,0.40776035165869473,ASHH1,0.3895950048770569,nobody_cares,not_important
AT1G76720,39.02552054422711,-0.9849208914627299,0.5756191208800165,-1.7110635413864739,0.08706938358278081,0.7273726189624403,AT1G76720,0.13824305144921623,nobody_cares,not_important
AT1G76730,20.536951499721486,-1.3747022516851048,0.7621972214706276,-1.803604386057292,0.07129334800613854,0.6933695105981603,COG0212,0.15903525940604485,nobody_cares,not_important
AT1G76740,15.593796591648708,-0.039702779412657714,0.5965763458749838,-0.06655104528897578,0.9469391194880129,0.9996587219459798,AT1G76740,0.00014824047270472056,nobody_cares,not_important
AT1G76760,127.06247952548071,0.5157046532867662,0.28654467426783525,1.7997356070374335,0.07190239589346363,0.6951983806248692,TY1,0.15789124819129813,nobody_cares,not_important
AT1G76780,110.92003846467532,-0.05381494776935919,0.2729213463858955,-0.19718116036723587,0.8436857730394408,0.9996587219459798,AT1G76780,0.00014824047270472056,nobody_cares,not_important
AT1G76790,4147.323109887957,0.6616541153535473,0.2503031798420626,2.643410746004269,0.008207540148490044,0.26121994503156937,IGMT5,0.5829936662696424,nobody_cares,not_important
AT1G76800,365.4301030327059,-0.8795766816167521,0.26509452664657385,-3.31797375352608,0.0009067300425280192,0.060489542267723295,AT1G76800,1.2183197018433534,nobody_cares,not_important
AT1G76810,2174.3405211987465,0.08704661422564841,0.23868010363219805,0.3646999180115396,0.7153354198159729,0.9996587219459798,AT1G76810,0.00014824047270472056,nobody_cares,not_important
AT1G76820,69.34460888248817,0.3008734312766048,0.36014527212663944,0.8354224102400751,0.40347991628734825,0.9936442567730717,AT1G76820,0.0027690733226007356,nobody_cares,not_important
AT1G76850,260.9795559871651,0.033823277883251096,0.28928348673213455,0.1169208732421362,0.9069227571451779,0.9996587219459798,SEC5A,0.00014824047270472056,nobody_cares,not_important
AT1G76860,382.3574000161653,0.19865524509115276,0.24639300080416635,0.8062536047809424,0.4200966359469426,0.9936442567730717,LSM3B,0.0027690733226007356,nobody_cares,not_important
AT1G76870,17.41314882749596,0.20618533469911163,0.6836714690485018,0.30158540181012605,0.7629681378022977,0.9996587219459798,AT1G76870,0.00014824047270472056,nobody_cares,not_important
AT1G76878,39.08512839929431,0.14048404685193236,0.4504743859438612,0.3118580128758746,0.7551484330774998,0.9996587219459798,AT1G76878,0.00014824047270472056,nobody_cares,not_important
AT1G76880,352.5312265085635,0.413326340453218,0.2573418529441934,1.60613726731365,0.1082437531499363,0.7888089036511016,AT1G76880,0.10302819595640035,nobody_cares,not_important
AT1G76890,244.9678216428374,-0.1435160859322223,0.26209555711993193,-0.547571609031705,0.5839860882562606,0.9996587219459798,GT2,0.00014824047270472056,nobody_cares,not_important
AT1G76900,343.29661048474713,-0.10305165894649503,0.22770400606028965,-0.45256849332378385,0.6508594903099192,0.9996587219459798,TLP1,0.00014824047270472056,nobody_cares,not_important
AT1G76920,926.0357028992526,-0.4649908324888651,0.1907612408414157,-2.4375540358086836,0.014787004013787327,0.35999633408111326,AT1G76920,0.4437019217228513,nobody_cares,not_important
AT1G76930,1345.1912069769314,-0.17127801806252374,0.3019492038418728,-0.567241164683514,0.5705503439977424,0.9996587219459798,EXT4,0.00014824047270472056,nobody_cares,not_important
AT1G76940,107.99647511215443,0.18576285431721729,0.3051520936323478,0.6087549723352952,0.5426868634941551,0.9996587219459798,AT1G76940,0.00014824047270472056,nobody_cares,not_important
AT1G76950,95.09883291836015,-0.12492594189453536,0.3063099236865308,-0.40784164088128316,0.6833899401622131,0.9996587219459798,PRAF1,0.00014824047270472056,nobody_cares,not_important
AT1G76952,12.515540001426523,-1.2551662538738053,0.9734503947068743,-1.289399296254599,0.19725930595792263,0.9065928612385215,IDL5,0.042587705018037075,nobody_cares,not_important
AT1G76970,29.637489339961412,-0.2808664860391436,0.5305009459929537,-0.5294363528672654,0.5965027856810605,0.9996587219459798,AT1G76970,0.00014824047270472056,nobody_cares,not_important
AT1G76980,74.59992150218108,-0.17913926053168777,0.33995720027268655,-0.526946510878418,0.5982307337494774,0.9996587219459798,AT1G76980,0.00014824047270472056,nobody_cares,not_important
AT1G76990,3505.3286956498146,-0.3627615037101992,0.19148302326692815,-1.894483894817705,0.0581608100784618,0.6507379933639285,ACR3,0.1865938362250991,nobody_cares,picked4
AT1G77000,103.40263304937181,-0.27027180767022274,0.30196302543751113,-0.8950493434705414,0.37076071131717003,0.9904019269869075,SKP2B,0.0041885233330783015,nobody_cares,not_important
AT1G77020,70.93028167170343,-0.0858328216298572,0.37432657208443415,-0.2292993018152516,0.8186362960972549,0.9996587219459798,AT1G77020,0.00014824047270472056,nobody_cares,not_important
AT1G77030,154.80150346047665,0.14332955902246544,0.2744219767586869,0.5222962122618275,0.6014641060353574,0.9996587219459798,AT1G77030,0.00014824047270472056,nobody_cares,not_important
AT1G77080,456.8032179808636,0.05159083979268707,0.33082630433187893,0.15594539828650408,0.8760760603714679,0.9996587219459798,MAF1,0.00014824047270472056,nobody_cares,not_important
AT1G77122,36.23451329146311,-0.15814048849198287,0.5128933116034875,-0.30833018273835405,0.7578311015395182,0.9996587219459798,AT1G77122,0.00014824047270472056,nobody_cares,not_important
AT1G77130,376.63195692575766,0.18488685214212353,0.2388066310370812,0.7742115507396227,0.4388056987342772,0.9936442567730717,PGSIP2,0.0027690733226007356,nobody_cares,not_important
AT1G77140,165.02740809781494,-0.0925757780883521,0.30615015255422706,-0.30238684291347706,0.7623571834171639,0.9996587219459798,VPS45,0.00014824047270472056,nobody_cares,not_important
AT1G77145,51.99873750611475,-1.7975583183257908,0.4441411799715676,-4.047267849472694,5.181893338353816e-05,0.006750568253626287,AT1G77145,2.1706596673131635,i_care,not_important
AT1G77170,35.779237902994794,-0.9249516764602436,0.5978639102902232,-1.5470940134373405,0.12184057730990284,0.8189399290969662,AT1G77170,0.08674795345143486,nobody_cares,not_important
AT1G77180,998.4092111868023,-0.30041904600005664,0.18498415145064417,-1.6240258619139694,0.10437028913931125,0.7770156633064054,SKIP,0.10957022647710826,nobody_cares,not_important
AT1G77200,10.202920229816701,-0.18941551488433295,0.8268488307093784,-0.22908119096186869,0.8188058122122908,0.9996587219459798,AT1G77200,0.00014824047270472056,nobody_cares,not_important
AT1G77220,50.89575547271646,-0.24498051280581906,0.39707392610506065,-0.6169644912443845,0.5372581472216976,0.9996587219459798,AT1G77220,0.00014824047270472056,nobody_cares,not_important
AT1G77230,61.45055801414952,-0.18994888985645694,0.40519644815627237,-0.46878221840483464,0.6392253112385415,0.9996587219459798,AT1G77230,0.00014824047270472056,nobody_cares,not_important
AT1G77250,30.754931830587147,-0.046013782301108586,0.5456525236779083,-0.08432799319053445,0.9327956563174378,0.9996587219459798,AT1G77250,0.00014824047270472056,nobody_cares,not_important
AT1G77260,548.1219150221256,0.2299550948166637,0.24030802054220754,0.9569181016006687,0.3386085938583048,0.9828866182559047,AT1G77260,0.007496577697694501,nobody_cares,not_important
AT1G77280,87.22899446347185,0.2571317674363296,0.3211451113158927,0.8006715916762104,0.42332179283521965,0.9936442567730717,AT1G77280,0.0027690733226007356,nobody_cares,not_important
AT1G77290,57.718038624173715,0.0339625816078332,0.37901536889287213,0.08960739958128888,0.9285992040500165,0.9996587219459798,AT1G77290,0.00014824047270472056,nobody_cares,not_important
AT1G77300,533.4304272091305,-0.01577401960888927,0.21128684144677579,-0.07465689534131649,0.9404877044487785,0.9996587219459798,EFS,0.00014824047270472056,nobody_cares,not_important
AT1G77310,36.07409286551757,0.6414881232686356,0.601117650550042,1.0671590206703352,0.28590003385710694,0.9675901849946429,AT1G77310,0.01430854566803906,nobody_cares,not_important
AT1G77320,19.341722486044763,-0.5594889195543739,0.6675572834852247,-0.8381137220664557,0.40196683690369484,0.9936442567730717,MEI1,0.0027690733226007356,nobody_cares,not_important
AT1G77330,601.2441544445636,-0.016694625857829076,0.19975872086839377,-0.08357395254261729,0.9333951773259049,0.9996587219459798,AT1G77330,0.00014824047270472056,nobody_cares,not_important
AT1G77350,343.18853848068323,0.20453867090276817,0.23576819493829368,0.8675414042012789,0.3856454360567796,0.9929075877170057,AT1G77350,0.0030911704494294514,nobody_cares,not_important
AT1G77360,14.374707716287123,0.21525631009716142,0.9031787352427225,0.23833190673971405,0.8116236762192371,0.9996587219459798,APPR6,0.00014824047270472056,nobody_cares,not_important
AT1G77370,1353.4913608636207,-0.2549944670007361,0.24114314042811985,-1.0574402678343864,0.29031070201223674,0.9689262266922407,AT1G77370,0.013709288542801434,nobody_cares,not_important
AT1G77380,49.80645006372272,0.6118634876330346,0.552943836598596,1.1065563030720795,0.2684858085738221,0.961919833072479,AAP3,0.016861120794835444,nobody_cares,not_important
AT1G77400,12.351214510042485,0.26519931962334364,0.8354791746249278,0.31742181933188185,0.7509235531738911,0.9996587219459798,AT1G77400,0.00014824047270472056,nobody_cares,not_important
AT1G77410,12.107891471681633,0.40456318493695026,0.7402999860801186,0.5464854687882793,0.5847322736836251,0.9996587219459798,BGAL16,0.00014824047270472056,nobody_cares,not_important
AT1G77420,209.32566842036442,0.0004894085567112305,0.33875447683300886,0.001444729413723697,0.9988472731072556,0.9996587219459798,AT1G77420,0.00014824047270472056,nobody_cares,not_important
AT1G77440,939.7038891941306,-0.15975988980822886,0.2093564121260806,-0.7631000559563313,0.44540372668456263,0.9936442567730717,PBC2,0.0027690733226007356,nobody_cares,not_important
AT1G77450,347.2547080006126,0.21970006479277465,0.24058825552322058,0.913178676635652,0.3611485767403545,0.9862437314003871,NAC032,0.006015744164650536,nobody_cares,not_important
AT1G77460,52.79561251344161,-0.02910148730432552,0.4538102256938582,-0.06412699771105967,0.9488691050181864,0.9996587219459798,AT1G77460,0.00014824047270472056,nobody_cares,not_important
AT1G77470,130.74462463621154,0.15353352996239183,0.304934955305352,0.5034959990357561,0.6146155925937757,0.9996587219459798,RFC3,0.00014824047270472056,nobody_cares,not_important
AT1G77480,29.591542640733127,0.0009961012649029708,0.5473235050396754,0.0018199497294214754,0.998547891011074,0.9996587219459798,AT1G77480,0.00014824047270472056,nobody_cares,not_important
AT1G77490,11.163348953126672,-0.2745463384553506,0.8610572354413176,-0.3188479547641654,0.7498418119804687,0.9996587219459798,TAPX,0.00014824047270472056,nobody_cares,not_important
AT1G77500,157.34221871495438,0.1399556666762521,0.2412789726168486,0.5800574544823759,0.5618758734444245,0.9996587219459798,AT1G77500,0.00014824047270472056,nobody_cares,not_important
AT1G77510,209.75538167124648,0.3144919399786051,0.30997886710868083,1.0145592920963284,0.3103159523991844,0.9747948712283482,PDIL1-2,0.011086764472014692,nobody_cares,not_important
AT1G77520,247.9432865140388,0.606179266691106,0.25675435144940845,2.3609308401947344,0.01822912984720351,0.4034513200893471,AT1G77520,0.3942088591871963,nobody_cares,not_important
AT1G77530,307.1850406237547,0.49702786099162966,0.23546383124176257,2.1108458924262816,0.034785560062285704,0.5380281426795444,AT1G77530,0.26919500706451704,nobody_cares,not_important
AT1G77540,109.73995807408433,0.3337486105534051,0.2833084382739158,1.1780397809073426,0.23878074733831844,0.9393747376270325,AT1G77540,0.02716112337003901,nobody_cares,not_important
AT1G77550,126.83881420231685,-0.239783611478383,0.2648084575590797,-0.9054983125865094,0.36520145342413124,0.9877458441622802,AT1G77550,0.005354788891452896,nobody_cares,not_important
AT1G77570,15.335311590246077,-0.47413122169338334,0.7426520451977325,-0.6384298336741873,0.5231939156856014,0.9992538289421433,AT1G77570,0.000324178934499054,nobody_cares,not_important
AT1G77580,50.24757487348973,0.13975918240032004,0.5430002383920938,0.2573832800040166,0.7968829088398106,0.9996587219459798,AT1G77580,0.00014824047270472056,nobody_cares,not_important
AT1G77590,414.6813542167895,0.4528841089229535,0.26110366236392496,1.7344992591169628,0.08282953709552647,0.7207209597232652,LACS9,0.14223284777572556,nobody_cares,not_important
AT1G77600,36.52540297972169,0.9882562619086653,0.48283292887896667,2.0467872069189275,0.04067898230710114,0.5708161562569344,AT1G77600,0.24350374320641643,nobody_cares,not_important
AT1G77610,56.055525909177994,0.29219882443792805,0.4305132539674661,0.6787220178359701,0.49731401257598284,0.9967702792325992,AT1G77610,0.0014049198800410998,nobody_cares,not_important
AT1G77620,85.18497479520423,-0.36456737520005367,0.36350245815899596,-1.0029296006592392,0.3158948294000764,0.9759595706446929,AT1G77620,0.010568172711985456,nobody_cares,not_important
AT1G77630,39.55546411445793,-0.7193596366513189,0.4367909486000813,-1.6469197426294495,0.09957454333364435,0.7658738278315829,LYM3,0.11584277134634836,nobody_cares,not_important
AT1G77660,47.05895317433041,0.11991351223362237,0.5054608176611481,0.23723601918044265,0.8124736945067408,0.9996587219459798,AT1G77660,0.00014824047270472056,nobody_cares,not_important
AT1G77670,175.82958358880984,0.5161059411396585,0.27850511379634607,1.853129136856911,0.06386385150259273,0.6669591979206704,AT1G77670,0.1759007337894741,nobody_cares,not_important
AT1G77680,212.4047051825552,0.1060993557413368,0.2385604879217018,0.4447482341508279,0.6565017077126714,0.9996587219459798,AT1G77680,0.00014824047270472056,nobody_cares,not_important
AT1G77690,342.66313457653615,0.13833683246541115,0.20220098642980405,0.6841550820694737,0.4938772427360886,0.9954007947888094,LAX3,0.0020020168246093037,nobody_cares,not_important
AT1G77700,65.67171133661616,0.3311157621684789,0.41110195574947006,0.8054346556557477,0.42056889997949143,0.9936442567730717,AT1G77700,0.0027690733226007356,nobody_cares,not_important
AT1G77710,551.2732436433095,0.05432545411204883,0.22311100728579253,0.24349069448851088,0.8076252929571331,0.9996587219459798,CCP2,0.00014824047270472056,nobody_cares,not_important
AT1G77720,88.59784733150121,0.18189621863752622,0.3613641357912068,0.5033599093591965,0.6147112528435346,0.9996587219459798,PPK1,0.00014824047270472056,nobody_cares,not_important
AT1G77730,11.289715679950548,-0.8782708119884534,0.7758066585467437,-1.132074341348974,0.2576031812122528,0.9572890962533779,AT1G77730,0.01895688777434288,nobody_cares,not_important
AT1G77740,209.2343155309802,0.3908568241172404,0.3068286297600957,1.2738603448538846,0.20271291434403615,0.9125705392682423,PIP5K2,0.03973355576909879,nobody_cares,not_important
AT1G77750,202.77369622685427,0.17323205345191622,0.31848624952518767,0.5439231794470802,0.5864943374389674,0.9996587219459798,AT1G77750,0.00014824047270472056,nobody_cares,not_important
AT1G77760,819.5785398871878,1.2798972944114446,0.6678322600836655,1.9164951604031528,0.0553020986313374,0.6386177681581253,NIA1,0.19475900232385643,nobody_cares,not_important
AT1G77765,20.831454609137204,-0.16727334247709294,0.5737150468567603,-0.29156171411843085,0.7706217517868243,0.9996587219459798,AT1G77765,0.00014824047270472056,nobody_cares,not_important
AT1G77770,239.83558245679166,0.05062722555930922,0.24949483801913527,0.20291892995167427,0.8391983981174161,0.9996587219459798,AT1G77770,0.00014824047270472056,nobody_cares,not_important
AT1G77800,211.07583168614454,0.13658036755798858,0.2748161680516931,0.49698810854642916,0.619197437019972,0.9996587219459798,AT1G77800,0.00014824047270472056,nobody_cares,not_important
AT1G77810,145.52550859356614,0.0381467553849861,0.26912027547048556,0.14174612194602063,0.8872805426749804,0.9996587219459798,AT1G77810,0.00014824047270472056,nobody_cares,not_important
AT1G77840,380.21506838185894,0.025896737219192282,0.2420120417754729,0.1070059862691379,0.9147842306696443,0.9996587219459798,AT1G77840,0.00014824047270472056,nobody_cares,not_important
AT1G77850,83.73865781972515,0.3522530997043274,0.34818717164905433,1.0116774206126444,0.3116923149112263,0.975293629665473,ARF17,0.01086461246027802,nobody_cares,not_important
AT1G77855,40.68297109456512,0.1321033736832482,0.46462051537860155,0.2843253134778222,0.7761610889418136,0.9996587219459798,AT1G77855,0.00014824047270472056,nobody_cares,not_important
AT1G77885,256.76024351028707,-0.884479791309541,0.23952891004988122,-3.6925805370439444,0.00022199000695625941,0.02286497071649472,AT1G77885,1.6408293504902924,nobody_cares,picked3
AT1G77890,27.384400806063667,-0.29474230708904914,0.5915598863901745,-0.49824593227176023,0.6183107114415314,0.9996587219459798,AT1G77890,0.00014824047270472056,nobody_cares,not_important
AT1G77920,74.8847666688574,0.7798827972800157,0.41795825706555273,1.8659346575792102,0.06205050798849349,0.6605476115564433,TGA7,0.180095873445341,nobody_cares,not_important
AT1G77930,108.12891572438,0.003573807386921826,0.32522700176872277,0.010988655208472671,0.9912324981122981,0.9996587219459798,AT1G77930,0.00014824047270472056,nobody_cares,not_important
AT1G77940,2646.418675650045,0.34440150299850036,0.2505400045686183,1.3746367714469132,0.16924408258753088,0.8815364190569196,AT1G77940,0.05475974091572552,nobody_cares,not_important
AT1G77990,36.40735358565286,-0.11940371769376668,0.4671450690440902,-0.2556030783715649,0.7982573411534478,0.9996587219459798,AST56,0.00014824047270472056,nobody_cares,not_important
AT1G78000,1347.5019135623588,0.05542277332789789,0.26590961829255344,0.2084271102481213,0.8348954901959035,0.9996587219459798,SULTR1;2,0.00014824047270472056,nobody_cares,not_important
AT1G78010,52.145129545636244,-0.1037774938311486,0.40775755844858613,-0.25450783604354404,0.7991032510759847,0.9996587219459798,AT1G78010,0.00014824047270472056,nobody_cares,not_important
AT1G78020,207.06416421200876,-0.6680751531939515,0.2508396869103901,-2.663355075198346,0.007736572948087127,0.25399263832721763,AT1G78020,0.5951788707036803,nobody_cares,picked3
AT1G78040,8352.913994842485,-0.15017214057226688,0.18710664349024292,-0.8026018626115642,0.4222048914343669,0.9936442567730717,AT1G78040,0.0027690733226007356,nobody_cares,not_important
AT1G78050,116.09572334296993,-0.09434908777122901,0.4343366538840439,-0.21722570942957453,0.828032449783534,0.9996587219459798,PGM,0.00014824047270472056,nobody_cares,not_important
AT1G78060,271.7338069493035,0.4534522136145402,0.31521193638042444,1.4385629517128302,0.15027438948758765,0.8566208693164389,AT1G78060,0.06721134936675942,nobody_cares,not_important
AT1G78070,367.9170085857427,-0.3030519352904018,0.27845548742372134,-1.0883317046262855,0.2764486989725179,0.9669450033571132,AT1G78070,0.014598226452426087,nobody_cares,not_important
AT1G78080,1603.4624620543377,-0.4066668488775253,0.20845001640908187,-1.9509082123526635,0.051067965560681286,0.6148491216445288,RAP2.4,0.21123144304776786,nobody_cares,picked4
AT1G78090,53.201083748827685,-0.1656358556878377,0.4247023639647472,-0.39000455316887866,0.6965331800658547,0.9996587219459798,TPPB,0.00014824047270472056,nobody_cares,not_important
AT1G78100,674.6460072348606,0.09389644118854056,0.22126973465314864,0.4243528439880308,0.6713085058004937,0.9996587219459798,AUF1,0.00014824047270472056,nobody_cares,not_important
AT1G78110,243.615734938346,-0.22211927075283341,0.28689607844504733,-0.7742150814911839,0.43880361113178823,0.9936442567730717,AT1G78110,0.0027690733226007356,nobody_cares,not_important
AT1G78120,158.23816031585122,0.2597746604782564,0.35364049404843706,0.7345727224401962,0.4625997556410455,0.9936442567730717,TPR12,0.0027690733226007356,nobody_cares,not_important
AT1G78130,12.640753619686343,0.4675867880367312,0.7793087836151533,0.6000019477101646,0.5485049374510134,0.9996587219459798,UNE2,0.00014824047270472056,nobody_cares,not_important
AT1G78140,61.65782751353693,-0.4049094498398454,0.36498635597896245,-1.1093824281562572,0.2672652394917179,0.961919833072479,AT1G78140,0.016861120794835444,nobody_cares,not_important
AT1G78150,1135.4706659155677,-0.1899144152025152,0.20769458313918457,-0.9143927219095832,0.3605105247629975,0.9862437314003871,AT1G78150,0.006015744164650536,nobody_cares,not_important
AT1G78180,18.996038321506873,-1.0222022047198491,0.8235294617942439,-1.241245458896822,0.2145150862384929,0.9224503505988915,AT1G78180,0.03505699973931194,nobody_cares,not_important
AT1G78190,84.586634832057,0.1084267238146669,0.3912126259594695,0.2771554817504795,0.7816607214546432,0.9996587219459798,AT1G78190,0.00014824047270472056,nobody_cares,not_important
AT1G78200,140.93270634017358,-0.0536382024938656,0.3097715539566221,-0.17315406081920826,0.8625303322701922,0.9996587219459798,AT1G78200,0.00014824047270472056,nobody_cares,not_important
AT1G78206,12.13044937871283,0.8303297652909376,0.7765726155040272,1.0692235970129076,0.28496892829215614,0.9669450033571132,MIR775,0.014598226452426087,nobody_cares,not_important
AT1G78210,22.224227508742985,-1.3401580034531506,0.7018181274145149,-1.9095517073494068,0.056190958103313204,0.6386177681581253,AT1G78210,0.19475900232385643,nobody_cares,not_important
AT1G78240,68.71550514846602,0.18359386221073182,0.335251145256617,0.5476308278386356,0.5839454172982189,0.9996587219459798,TSD2,0.00014824047270472056,nobody_cares,not_important
AT1G78260,163.7598493363287,-0.15831656528668894,0.3259505153097716,-0.4857073630831066,0.6271746624255867,0.9996587219459798,AT1G78260,0.00014824047270472056,nobody_cares,not_important
AT1G78265,128.04026415035213,-0.10473627636344775,0.3039104615307311,-0.34462872990917737,0.7303735041792654,0.9996587219459798,AT1G78265,0.00014824047270472056,nobody_cares,not_important
AT1G78270,23.257452761268294,-1.1755287660320546,0.5990726526301027,-1.962247418357594,0.04973368571635098,0.6111936940757158,UGT85A4,0.2138211351952062,nobody_cares,not_important
AT1G78280,220.4053106700752,-0.07427081320160264,0.2721546334219509,-0.27289931561243175,0.7849306126217284,0.9996587219459798,AT1G78280,0.00014824047270472056,nobody_cares,not_important
AT1G78290,279.0934012297023,-0.6713902196965761,0.2763046582975302,-2.4298910623997156,0.01510336164891906,0.3641158901166015,SNRK2-8,0.4387603679230348,nobody_cares,not_important
AT1G78300,1265.265513282562,-0.15741141108713746,0.2581902910694707,-0.6096720772694861,0.5420790549343296,0.9996587219459798,GRF2,0.00014824047270472056,nobody_cares,not_important
AT1G78310,22.749083625832505,-0.1741633880793634,0.5120087035820526,-0.3401570849497339,0.7337382344451409,0.9996587219459798,AT1G78310,0.00014824047270472056,nobody_cares,not_important
AT1G78320,158.39315695758575,0.17363686336453224,0.32520148802408966,0.5339362510901853,0.5933856402418662,0.9996587219459798,GSTU23,0.00014824047270472056,nobody_cares,not_important
AT1G78340,562.9013620923148,-0.20007038810345895,0.2636190617278511,-0.7589374865084794,0.44788995318112046,0.9936442567730717,GSTU22,0.0027690733226007356,nobody_cares,not_important
AT1G78370,129.07423732459682,0.7262860654238025,0.2903092102814786,2.5017672182002375,0.012357514673911076,0.3280749551643615,GSTU20,0.4840269218512867,nobody_cares,picked3
AT1G78380,21155.092901310498,-0.024148952371615916,0.19364532067791587,-0.12470713099121102,0.9007554117625316,0.9996587219459798,GSTU19,0.00014824047270472056,nobody_cares,not_important
AT1G78410,11.242499443999446,-0.1984769274936189,0.9132600379440585,-0.21732794521528875,0.8279527803648088,0.9996587219459798,AT1G78410,0.00014824047270472056,nobody_cares,not_important
AT1G78420,299.74020328297934,0.25881420303758024,0.21799702532665693,1.1872373150494184,0.23513402598355704,0.9349676750000521,AT1G78420,0.029203403899442183,nobody_cares,not_important
AT1G78430,63.2985728195545,0.09858824904006264,0.4174384113308049,0.23617435857366514,0.8132973756568087,0.9996587219459798,RIP4,0.00014824047270472056,nobody_cares,not_important
AT1G78440,21.144162001041146,1.205372611705137,0.8175113536490108,1.4744414329230835,0.14036277572503614,0.8437792959340643,ATGA2OX1,0.07377113523750292,nobody_cares,not_important
AT1G78460,17.234437392251845,-1.8931985667764741,0.7168459051202383,-2.641011901238277,0.008265881567957553,0.2619587959509321,AT1G78460,0.5817670143993967,nobody_cares,not_important
AT1G78480,38.53340150708473,-0.49722446289080713,0.4581809821726679,-1.0852141014954337,0.27782684002626856,0.9669450033571132,AT1G78480,0.014598226452426087,nobody_cares,not_important
AT1G78510,74.21592397318523,0.5524347745312618,0.40097585724947693,1.3777257771096951,0.16828796961417913,0.8810093166223889,SPS1,0.05501949892472909,nobody_cares,not_important
AT1G78520,28.04223354345514,-0.1988845108154274,0.45745113598505927,-0.43476667816586895,0.6637317940469751,0.9996587219459798,AT1G78520,0.00014824047270472056,nobody_cares,not_important
AT1G78540,13.489823635510296,-0.12539579851473182,0.8278176134146221,-0.15147756762204317,0.8795990050846973,0.9996587219459798,SHB,0.00014824047270472056,nobody_cares,not_important
AT1G78550,54.88273012991887,-0.1049557376485751,0.3634157301616635,-0.2888035077674984,0.7727317476329658,0.9996587219459798,AT1G78550,0.00014824047270472056,nobody_cares,not_important
AT1G78560,86.51960170586571,0.24733555347660105,0.43926430420276724,0.5630677273572162,0.5733887663118987,0.9996587219459798,AT1G78560,0.00014824047270472056,nobody_cares,not_important
AT1G78570,1019.0242700879459,0.389407807286041,0.20023434772682502,1.944760285669374,0.05180383601944049,0.6188437026278103,RHM1,0.20841902409369212,nobody_cares,not_important
AT1G78580,133.2895601999606,0.5699916327886918,0.26942082143805335,2.1156183465937035,0.03437728019315082,0.5371413191051728,TPS1,0.26991143863331096,nobody_cares,not_important
AT1G78590,34.28076730575948,0.059658968739209124,0.44067668505142904,0.1353803610741209,0.892311150768781,0.9996587219459798,NADK3,0.00014824047270472056,nobody_cares,not_important
AT1G78600,639.8738108729265,0.06274198175128687,0.23003854700350854,0.27274551403913155,0.7850488454614214,0.9996587219459798,LZF1,0.00014824047270472056,nobody_cares,not_important
AT1G78610,158.04426724232394,0.36321991843075907,0.3112135049045889,1.1671084728219432,0.24316656662150216,0.9438599992167309,MSL6,0.025092418918771876,nobody_cares,not_important
AT1G78620,126.1542414751064,0.09245078409695776,0.26759210073936734,0.34549145449926455,0.7297249335589742,0.9996587219459798,AT1G78620,0.00014824047270472056,nobody_cares,not_important
AT1G78630,83.06394092690684,0.08759965460383295,0.35493087570921944,0.24680764790832066,0.8050570913879724,0.9996587219459798,emb1473,0.00014824047270472056,nobody_cares,not_important
AT1G78650,45.7482465270804,0.326903235364431,0.4468105384960521,0.731637253823008,0.46439000358268434,0.9936442567730717,POLD3,0.0027690733226007356,nobody_cares,not_important
AT1G78660,2935.7426324559065,-0.15718844107651078,0.18949608057017892,-0.8295076109413083,0.4068172318793595,0.9936442567730717,GGH1,0.0027690733226007356,nobody_cares,not_important
AT1G78670,482.8815750727098,-0.18216717817355424,0.21188451288420274,-0.8597474902430017,0.3899282502098772,0.9936442567730717,GGH3,0.0027690733226007356,nobody_cares,not_important
AT1G78680,935.9873017398725,0.01790398999228093,0.2187978212228386,0.08182892266576224,0.9347827562321211,0.9996587219459798,GGH2,0.00014824047270472056,nobody_cares,not_important
AT1G78700,195.88571687345126,0.40517792764015165,0.276034991519188,1.4678498744315414,0.14214500646057246,0.8457176687856255,BEH4,0.072774596006889,nobody_cares,not_important
AT1G78730,11.206073124150288,-0.3234095750347516,0.7487473255589,-0.4319341972852372,0.6657892392878249,0.9996587219459798,AT1G78730,0.00014824047270472056,nobody_cares,not_important
AT1G78770,78.15743748111692,0.16154347905511124,0.3447932988480907,0.46852267603461806,0.6394108587642782,0.9996587219459798,APC6,0.00014824047270472056,nobody_cares,not_important
